date,stock1,stock2,stock3,stock4,lot1,lot2,lot3,lot4,value1,value2,value3,value4,stock_value_total,cash,accrued_fee,nav,is_rebalance,is_payfee
2020-02-19,2572856,2572065,851607,2572765,10,4,19,7,29732.164,27566.1608,33688.1495,30603.6808,121590.1551,13325.04079814916,9.017630677471299,134906.1782674717,False,False
2020-02-20,2572856,2572065,851607,2572765,10,4,19,7,29444.747,27382.958000000002,33573.9842,30672.084099999996,121073.77329999999,13325.04079814916,9.201726289070576,134389.6123718601,False,False
2020-02-21,2572856,2572065,851607,2572765,10,4,19,7,29384.749,27382.958000000002,33257.6893,30145.3775,120170.7738,13325.04079814916,9.384584662867645,133486.4300134863,False,False
2020-02-22,2572856,2572065,851607,2572765,10,4,19,7,29384.749,27382.958000000002,33257.6893,30145.3775,120170.7738,13325.04079814916,9.56744278617379,133486.24715536297,False,False
2020-02-23,2572856,2572065,851607,2572765,10,4,19,7,29384.749,27382.958000000002,33257.6893,30145.3775,120170.7738,13325.04079814916,9.750300658989357,133486.06429749017,False,False
2020-02-24,2572856,2572065,851607,2572765,10,4,19,7,28650.811,26439.6588,32239.371,29146.6882,116476.52900000001,13325.04079814916,9.928097671999618,129791.64170047716,False,False
2020-02-25,2572856,2572065,851607,2572765,10,4,19,7,28696.057,25714.644,31816.5849,28120.637300000002,114347.9232,13325.04079814916,10.102978543096162,127662.86101960606,False,False
2020-02-26,2572856,2572065,851607,2572765,10,4,19,7,29384.253999999997,25722.4396,32237.687599999997,28031.7128,115376.09400000001,13325.04079814916,10.279267627780554,128690.8555305214,False,False
2020-02-27,2572856,2572065,851607,2572765,10,4,19,7,28662.494,24958.4456,31067.9602,27101.4268,111790.3266,13325.04079814916,10.450644460836063,125104.91675368832,False,False
2020-02-28,2572856,2572065,851607,2572765,10,4,19,7,28675.266,24572.5504,31348.6947,27149.308899999996,111745.82,13325.04079814916,10.621960091183581,125060.23883805798,False,False
2020-02-29,2572856,2572065,851607,2572765,10,4,19,7,28675.266,24572.5504,31348.6947,27149.308899999996,111745.82,13325.04079814916,10.793275486852155,125060.06752266231,False,False
2020-03-01,2572856,2572065,851607,2572765,10,4,19,7,28675.266,24572.5504,31348.6947,27149.308899999996,111745.82,13325.04079814916,10.964590647842103,125059.89620750133,False,False
2020-03-02,2572856,2572065,851607,2572765,10,4,19,7,30204.922,25628.889600000002,31573.2823,27648.6539,115055.74780000001,13325.04079814916,11.14043972182498,128369.64815842734,False,False
2020-03-03,2572856,2572065,851607,2572765,10,4,19,7,29584.248,25114.3628,31575.5281,27115.1069,113389.24579999999,13325.04079814916,11.314005675466662,126702.97259247368,False,False
2020-03-04,2572856,2572065,851607,2572765,10,4,19,7,30595.108,26466.9444,33126.6805,27949.6287,118138.3616,13325.04079814916,11.494077029428954,131451.90832111973,False,False
2020-03-05,2572856,2572065,851607,2572765,10,4,19,7,30365.412,25874.4592,32721.6727,27135.6281,116097.172,13325.04079814916,11.671351986581174,129410.54144616258,False,False
2020-03-06,2572856,2572065,851607,2572765,10,4,19,7,30296.107,25699.052,32172.183200000003,26608.9222,114776.2644,13325.04079814916,11.846817238425231,128089.45838091073,False,False
2020-03-07,2572856,2572065,851607,2572765,10,4,19,7,30296.107,25699.052,32172.183200000003,26608.9222,114776.2644,13325.04079814916,12.022282249905931,128089.28291589925,False,False
2020-03-08,2572856,2572065,851607,2572765,10,4,19,7,30296.107,25699.052,32172.183200000003,26608.9222,114776.2644,13325.04079814916,12.197747021023602,128089.10745112813,False,False
2020-03-09,2572856,2572065,851607,2572765,10,4,19,7,27741.73,24334.7768,30506.4912,24495.2568,107078.25480000001,13325.04079814916,12.362666333148436,120390.93293181602,False,False
2020-03-10,2572856,2572065,851607,2572765,10,4,19,7,27676.781,25180.6276,31484.9437,25302.417,109644.7693,13325.04079814916,12.531101192644075,122957.27899695652,False,False
2020-03-11,2572856,2572065,851607,2572765,10,4,19,7,26501.668999999998,24163.2676,30244.471700000002,24030.1138,104939.5221,13325.04079814916,12.69309027729744,118251.86980787186,False,False
2020-03-12,2572856,2572065,851607,2572765,10,4,19,7,23672.547000000002,22206.5068,27886.301900000002,22025.8941,95791.2498,13325.04079814916,12.842547260184936,109103.44805088898,False,False
2020-03-13,2572856,2572065,851607,2572765,10,4,19,7,24433.712,23683.8224,29420.983200000002,23168.2311,100706.74870000001,13325.04079814916,12.998737598473825,114018.79076055069,False,False
2020-03-14,2572856,2572065,851607,2572765,10,4,19,7,24433.712,23683.8224,29420.983200000002,23168.2311,100706.74870000001,13325.04079814916,13.154927722803347,114018.63457042637,False,False
2020-03-15,2572856,2572065,851607,2572765,10,4,19,7,24433.712,23683.8224,29420.983200000002,23168.2311,100706.74870000001,13325.04079814916,13.311117633173794,114018.478380516,False,False
2020-03-16,2572856,2572065,851607,2572765,10,4,19,7,22356.943,21473.696,27380.9798,20719.3896,91931.00839999999,13325.04079814916,13.455285767530665,105242.59391238162,False,False
2020-03-17,2572856,2572065,851607,2572765,10,4,19,7,23801.255999999998,22685.9524,28515.707300000002,22218.7728,97221.68849999999,13325.04079814916,13.606701211383243,110533.12259693777,False,False
2020-03-18,2572856,2572065,851607,2572765,10,4,19,7,23841.947,21836.2036,27011.5324,20956.5013,93646.18430000001,13325.04079814916,13.7532184968585,106957.47187965231,False,False
2020-03-19,2572856,2572065,851607,2572765,10,4,19,7,24160.948,21781.632400000002,27416.5383,21542.3068,94901.42550000001,13325.04079814916,13.901455090118297,108212.56484305905,False,False
2020-03-20,2572856,2572065,851607,2572765,10,4,19,7,23633.34,20873.4148,26938.167699999998,21500.4636,92945.38609999999,13325.04079814916,14.047011974286871,106256.37988617487,False,False
2020-03-21,2572856,2572065,851607,2572765,10,4,19,7,23633.34,20873.4148,26938.167699999998,21500.4636,92945.38609999999,13325.04079814916,14.192568659062452,106256.23432949008,False,False
2020-03-22,2572856,2572065,851607,2572765,10,4,19,7,23633.34,20873.4148,26938.167699999998,21500.4636,92945.38609999999,13325.04079814916,14.338125144445316,106256.0887730047,False,False
2020-03-23,2572856,2572065,851607,2572765,10,4,19,7,23676.408,20074.3392,27081.528400000003,21674.8105,92507.08609999999,13325.04079814916,14.48308101947683,105817.64381712966,False,False
2020-03-24,2572856,2572065,851607,2572765,10,4,19,7,25167.551,21462.0024,29093.459300000002,23557.7573,99280.77,13325.04079814916,14.637315714979747,112591.17348243418,False,False
2020-03-25,2572856,2572065,851607,2572765,10,4,19,7,25383.98,21882.9788,28819.8365,23836.712900000002,99923.5082,13325.04079814916,14.79243066248993,113233.75656748666,False,False
2020-03-26,2572856,2572065,851607,2572765,10,4,19,7,26445.532,23196.5812,30066.6735,25154.7751,104863.5618,13325.04079814916,14.954312594226215,118173.64828555493,False,False
2020-03-27,2572856,2572065,851607,2572765,10,4,19,7,26236.033,22814.584,29809.1456,24701.473299999998,103561.2359,13325.04079814916,15.114410296124236,116871.16228785303,False,False
2020-03-28,2572856,2572065,851607,2572765,10,4,19,7,26236.033,22814.584,29809.1456,24701.473299999998,103561.2359,13325.04079814916,15.274507778710335,116871.00219037045,False,False
2020-03-29,2572856,2572065,851607,2572765,10,4,19,7,26236.033,22814.584,29809.1456,24701.473299999998,103561.2359,13325.04079814916,15.434605041984815,116870.84209310717,False,False
2020-03-30,2572856,2572065,851607,2572765,10,4,19,7,26802.748,23870.923199999997,30379.9721,25092.010299999998,106145.65359999999,13325.04079814916,15.598242384167154,119455.09615576499,False,False
2020-03-31,2573062,851607,497280,2572066,14,18,12,9,29130.6344,29025.0,28787.999999999996,29536.8525,116480.48689999999,2715.0102981491764,15.761502519722997,119179.73569562945,True,False
2020-04-01,2573062,851607,497280,2572066,14,18,12,9,28175.1288,28695.2112,27420.0,28204.3629,112494.7029,2715.0102981491764,15.919302453552627,115193.79389569564,False,False
2020-04-02,2573062,851607,497280,2572066,14,18,12,9,29387.8844,29108.511000000002,26964.0,28008.9306,113469.326,2715.0102981491764,16.07843727135495,116168.25786087783,False,False
2020-04-03,2573062,851607,497280,2572066,14,18,12,9,29645.1358,28922.871600000002,26472.0,27769.0824,112809.0898,2715.0102981491764,16.236667438013686,115507.86343071116,False,False
2020-04-04,2573062,851607,497280,2572066,14,18,12,9,29645.1358,28922.871600000002,26472.0,27769.0824,112809.0898,2715.0102981491764,16.39489738791877,115507.70520076127,False,False
2020-04-05,2573062,851607,497280,2572066,14,18,12,9,29645.1358,28922.871600000002,26472.0,27769.0824,112809.0898,2715.0102981491764,16.5531271210705,115507.54697102812,False,False
2020-04-06,2573062,851607,497280,2572066,14,18,12,9,30576.14,30071.106,28428.0,30274.1631,119349.4091,2715.0102981491764,16.720315978976018,122047.6990821702,False,False
2020-04-07,2573062,851607,497280,2572066,14,18,12,9,30625.1414,29974.6512,27912.000000000004,31100.306399999998,119612.099,2715.0102981491764,16.887864457033785,122310.22143369213,False,False
2020-04-08,2573062,851607,497280,2572066,14,18,12,9,30857.891399999997,29778.550199999998,29304.000000000004,31997.5164,121937.95799999998,2715.0102981491764,17.05859881379227,124635.90969933539,False,False
2020-04-09,2573062,851607,497280,2572066,14,18,12,9,31029.392799999998,29949.650999999998,29584.92,32690.4111,123254.3749,2715.0102981491764,17.23113624748999,125952.15406190169,False,False
2020-04-10,2573062,851607,497280,2572066,14,18,12,9,31029.392799999998,29949.650999999998,29584.92,32690.4111,123254.3749,2715.0102981491764,17.40367344483506,125951.98152470434,False,False
2020-04-11,2573062,851607,497280,2572066,14,18,12,9,31029.392799999998,29949.650999999998,29584.92,32690.4111,123254.3749,2715.0102981491764,17.576210405827805,125951.80898774335,False,False
2020-04-12,2573062,851607,497280,2572066,14,18,12,9,31029.392799999998,29949.650999999998,29584.92,32690.4111,123254.3749,2715.0102981491764,17.748747130468548,125951.63645101871,False,False
2020-04-13,2573062,851607,497280,2572066,14,18,12,9,31372.394200000002,30301.603199999998,29982.960000000003,32859.192599999995,124516.15,2715.0102981491764,17.92301207779871,127213.2372860714,False,False
2020-04-14,2573062,851607,497280,2572066,14,18,12,9,31972.647,31205.8638,31266.36,34164.4113,128609.28210000001,2715.0102981491764,18.10288381668374,131306.18951433248,False,False
2020-04-15,2573062,851607,497280,2572066,14,18,12,9,31494.772399999998,31174.8354,31380.0,34138.3833,128187.9911,2715.0102981491764,18.28217819821022,130884.71921995097,False,False
2020-04-16,2573062,851607,497280,2572066,14,18,12,9,32095.146999999997,32251.9698,31620.0,35044.4763,131011.5931,2715.0102981491764,18.465340282073168,133708.1380578671,False,False
2020-04-17,2573062,851607,497280,2572066,14,18,12,9,31409.144200000002,32049.6642,32520.0,35408.6901,131387.49850000002,2715.0102981491764,18.64901705393326,134083.8597810952,False,False
2020-04-18,2573062,851607,497280,2572066,14,18,12,9,31409.144200000002,32049.6642,32520.0,35408.6901,131387.49850000002,2715.0102981491764,18.832693574181334,134083.67610457496,False,False
2020-04-19,2573062,851607,497280,2572066,14,18,12,9,31409.144200000002,32049.6642,32520.0,35408.6901,131387.49850000002,2715.0102981491764,19.01636984281774,134083.49242830634,False,False
2020-04-20,2573062,851607,497280,2572066,14,18,12,9,32536.1498,31960.124999999996,33012.0,35986.1022,133494.377,2715.0102981491764,19.20293199477432,136190.1843661544,False,False
2020-04-21,2573062,851607,497280,2572066,14,18,12,9,31972.647,31285.652400000003,31595.999999999996,34875.6939,129729.9933,2715.0102981491764,19.384337201166314,132425.619260948,False,False
2020-04-22,2573062,851607,497280,2572066,14,18,12,9,32744.399800000003,31612.0734,32427.12,35906.1525,132689.7457,2715.0102981491764,19.569796614400488,135385.18620153476,False,False
2020-04-23,2573062,851607,497280,2572066,14,18,12,9,33013.9012,31471.822799999998,32544.0,35968.3353,132998.0593,2715.0102981491764,19.755678120977933,135693.3139200282,False,False
2020-04-24,2573062,851607,497280,2572066,14,18,12,9,32438.148400000002,31739.733,32954.16,36945.494099999996,134077.5355,2715.0102981491764,19.943038107443726,136772.60276004171,False,False
2020-04-25,2573062,851607,497280,2572066,14,18,12,9,32438.148400000002,31739.733,32954.16,36945.494099999996,134077.5355,2715.0102981491764,20.130397837252,136772.4154003119,False,False
2020-04-26,2573062,851607,497280,2572066,14,18,12,9,32438.148400000002,31739.733,32954.16,36945.494099999996,134077.5355,2715.0102981491764,20.317757310403113,136772.22804083876,False,False
2020-04-27,2573062,851607,497280,2572066,14,18,12,9,32936.8494,32056.9326,33600.0,38002.6026,136596.3846,2715.0102981491764,20.508567005116593,139290.88633114405,False,False
2020-04-28,2573062,851607,497280,2572066,14,18,12,9,32928.1512,31702.321799999998,32925.24,37434.0735,134989.7865,2715.0102981491764,20.69717561913186,137684.09962253002,False,False
2020-04-29,2573062,851607,497280,2572066,14,18,12,9,32627.7798,32234.239799999996,34052.28,38198.0349,137112.3345,2715.0102981491764,20.88869157477916,139806.4561065744,False,False
2020-04-30,2573062,851607,497280,2572066,14,18,12,9,31850.147,31525.0146,33966.72,37896.003899999996,135237.88549999997,2715.0102981491764,21.077639529719672,137931.81815861943,False,False
2020-05-01,2573062,851607,497280,2572066,14,18,12,9,30637.3914,30957.636599999998,32880.0,36394.7319,130869.75989999999,2715.0102981491764,21.26060349212874,133563.50959465705,False,False
2020-05-02,2573062,851607,497280,2572066,14,18,12,9,30637.3914,30957.636599999998,32880.0,36394.7319,130869.75989999999,2715.0102981491764,21.443567203902244,133563.32663094526,False,False
2020-05-03,2573062,851607,497280,2572066,14,18,12,9,30637.3914,30957.636599999998,32880.0,36394.7319,130869.75989999999,2715.0102981491764,21.626530665040526,133563.14366748414,False,False
2020-05-04,2573062,851607,497280,2572066,14,18,12,9,30625.1414,31081.7502,33645.0,36480.2778,131832.1694,2715.0102981491764,21.810812244722012,134525.36888590446,False,False
2020-05-05,2573062,851607,497280,2572066,14,18,12,9,30840.6196,31737.781799999997,34579.56,37913.7699,135071.73129999998,2715.0102981491764,21.999531327990375,137764.74206682117,False,False
2020-05-06,2573062,851607,497280,2572066,14,18,12,9,32033.896999999997,32065.799400000004,35551.68,38580.0147,138231.3911,2715.0102981491764,22.192578453835335,140924.20881969534,False,False
2020-05-07,2573062,851607,497280,2572066,14,18,12,9,32579.0248,32739.561,37812.0,38580.0147,141710.6005,2715.0102981491764,22.39039135550615,144403.22040679367,False,False
2020-05-08,2573062,851607,497280,2572066,14,18,12,9,33209.9026,33184.422,38040.0,40045.753800000006,144480.0784,2715.0102981491764,22.591997791542855,147172.49670035762,False,False
2020-05-09,2573062,851607,497280,2572066,14,18,12,9,33209.9026,33184.422,38040.0,40045.753800000006,144480.0784,2715.0102981491764,22.793603951406357,147172.29509419776,False,False
2020-05-10,2573062,851607,497280,2572066,14,18,12,9,33209.9026,33184.422,38040.0,40045.753800000006,144480.0784,2715.0102981491764,22.99520983509704,147172.09348831407,False,False
2020-05-11,2573062,851607,497280,2572066,14,18,12,9,32617.2448,33404.4594,38844.0,40214.5353,145080.23950000003,2715.0102981491764,23.197637581108427,147772.05216056804,False,False
2020-05-12,2573062,851607,497280,2572066,14,18,12,9,33230.1158,33493.113000000005,38472.0,40223.4183,145418.6471,2715.0102981491764,23.40052862187633,148110.25686952728,False,False
2020-05-13,2573062,851607,497280,2572066,14,18,12,9,33381.404,33320.061,37824.0,39876.9714,144402.4364,2715.0102981491764,23.602027315259242,147093.8446708339,False,False
2020-05-14,2573062,851607,497280,2572066,14,18,12,9,33923.9586,33684.7806,38196.0,39823.6716,145628.4108,2715.0102981491764,23.805205149602852,148319.61589299957,False,False
2020-05-15,2573062,851607,497280,2572066,14,18,12,9,33033.0112,34103.754,39228.0,40481.0334,146845.79859999998,2715.0102981491764,24.010050360141207,149536.798847789,False,False
2020-05-16,2573062,851607,497280,2572066,14,18,12,9,33033.0112,34103.754,39228.0,40481.0334,146845.79859999998,2715.0102981491764,24.214895290069684,149536.59400285908,False,False
2020-05-17,2573062,851607,497280,2572066,14,18,12,9,33033.0112,34103.754,39228.0,40481.0334,146845.79859999998,2715.0102981491764,24.41973993938867,149536.38915820976,False,False
2020-05-18,2573062,851607,497280,2572066,14,18,12,9,34520.658200000005,35124.328799999996,38975.99999999999,41031.795600000005,149652.7826,2715.0102981491764,24.62842949166019,152343.16446865752,False,False
